,Time,ExpermientName,Subject,StartTime,CurrentTime,Section,Session,Round,Subtrial,ScenarioIndex,Reward_magnitude,Punishment_magnitude,DistanceAtStart,DistanceFromDoor_SubTrial,CurrentDistance,Distance_max,Distance_min,Distance_lock,RoundStartTime,DoorAction_RT,Door_opened,DoorStatus,Door_outcome,DidWin,Door_anticipation_time,ITI_duration,Total_coins,VASQuestionNumber,VAS_score,VAS_type,VAS_RT,Q_type,Q_score,Q_RT,ExperimentName
0,,,,1712674253.49323,60.96,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,60.97,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,60.98,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,60.99,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.0,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.01,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.02,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.03,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.04,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.05,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.06,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.07,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.08,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.09,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.1,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.12,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.13,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.14,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.15,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.16,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.17,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.18,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.19,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.2,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.21,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.22,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.23,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.24,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.25,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.26,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.27,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.28,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.29,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.3,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.31,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.33,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.34,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.35,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.36,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.37,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.38,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.39,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.4,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.41,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.42,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.43,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.44,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.45,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.46,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.47,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.48,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.49,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.5,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.52,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.53,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.54,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.55,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.56,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.57,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.58,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.59,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.6,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.61,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.62,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.63,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.64,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.66,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.67,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.68,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.69,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.7,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.71,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.72,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.73,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.74,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.75,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.76,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.77,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.78,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.79,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.81,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.82,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.83,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.84,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.85,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.86,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.87,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.88,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.89,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.9,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.92,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.93,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.94,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.95,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.96,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.97,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.98,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,61.99,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.0,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.01,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.02,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.03,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.05,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.06,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.07,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.08,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.09,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.1,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.11,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.12,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.13,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.14,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.15,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.16,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.17,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.19,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.2,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.21,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.22,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.23,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.24,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.25,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.26,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.27,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.28,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.29,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.3,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.32,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.33,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.34,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.35,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.36,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.37,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.38,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.39,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.4,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.41,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.42,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.43,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.45,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.46,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.47,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.48,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.49,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.5,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.51,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.52,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.53,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.55,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.56,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.57,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.58,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.59,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.6,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.61,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.62,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.63,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.65,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.66,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.67,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.68,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.69,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.7,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.71,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
0,,,,1712674253.49323,62.72,Practice,1,,2,100,0,0,0,64,64,64,50,1,53.65,1904.71,0,closed,,,3608.1205292866434,,0,,,,,,,,Doors
